"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","auc1","auc2","auc3","auc4","auc5","auc6","auc7","auc8","auc9","auc10"
"var38","f_num_quan_70_sum_saldo","new_ind_var30_0","new_num_group5_prcnt","ind_var5","f_diff_var_15_larger","abs_f_diff_num_var22_ult3_num_med_var45_ult3","sald0_quantile_diff_3","num_med_var22_ult3","new_ftr_ult1_ult3_ratio_num_var22","abs_f_ratio_num_var5_saldo_var5","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","num_var30","nonzerocount.num","var15","new_num_sum","num_meses_var5_ult3","f_diff_saldo_medio_var5_8_ult11","saldo_var8","f_diff_imp_op_var41_comer_ult13","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var45_hace3","f_diff_imp_op_var41_efect_ult13","abs_f_diff_saldo_medio_var5_ult13","f_ratio_num_var42_saldo_var42","nonzerocount.saldo","var38_ratio","f_diff_num_var30_4","saldo_medio_var8_ult1","new_ind_0_group5_sum","saldo_medio_var5_ult1","saldo_var42","f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_medio_var5_ult3","imp_ent_var16_ult1","imp_op_var39_efect_ult1","abs_f_diff_num_var30_4","abs_f_ratio_num_var30_saldo_var30","f_diff_var_15_var_36_cutpoint_smaller","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","0.844267","0.837944","0.830825","0.829413","0.839068","0.833571","0.842802","0.829692","0.836955","0.850967"
"abs_f_diff_num_var22_ult3_num_med_var45_ult3","num_var42","saldo_var30","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_med_var45_ult3","new_num_var30_0","num_var5","var38","f_num_quan_70_sum_saldo","new_ind_sum","new_num_group5_sum","num_var4","n0","f_num_non_zero_sum_ind","nonzerocount.saldo","num_var30","num_var30_0","f_diff_var_15_var_36_less_60","new_ind_var30_0","num_of_used","saldo_medio_var5_hace3","new_num_group5_prcnt","new_num_var5_0","new_ftr_ult1_ult3_ratio_num_var45","f_diff_saldo_var5_saldo_medio_var5_hace2","var15_ratio","imp_ent_var16_ult1","imp_var43_emit_ult1","f_diff_saldo_medio_var5_ult13","saldo_var42","saldo_medio_var5_ult3","f_diff_saldo_var5_saldo_medio_var5_ult1","new_num_sum","saldo_medio_var5_ult1","f_diff_num_var30_4","num_var22_hace2","f_ratio_num_var42_saldo_var42","f_diff_var_15_larger","saldo_medio_var8_ult1","imp_op_var41_comer_ult1","0.832572","0.842638","0.823981","0.818356","0.830731","0.811249","0.838488","0.825465","0.820207","0.837475"
"new_num_var5_0","f_diff_imp_op_var41_efect_comer_ult1","f_diff_num_var22_ult3_num_med_var45_ult3","saldo_medio_var5_ult3","imp_op_var39_ult1","abs_f_diff_num_var30_4","f_num_quan_70_sum_saldo","f_diff_var_15_var_36_cutpoint_smaller","saldo_var5","var38_ratio","f_diff_var_15_var_38","num_of_used","f_diff_saldo_medio_var5_ult13","f_num_quan_70_sum_imp","ind_comb_rank","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","num_var45_hace2","f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_num_sum","f_diff_num_var30_4","num_var45_hace3","abs_f_diff_saldo_var5_42","num_meses_var5_ult3","f_diff_num_var45_ult13","num_var5","f_diff_var_15_var_36_rank","imp_op_var39_comer_ult1","var15","new_ftr_ult1_ult3_ratio_num_var22","ind_var30","new_num_0_group5_sum","f_diff_saldo_var5_saldo_medio_var5_hace3","new_num_prcnt","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_ind_var30_0","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","nonzerocount.saldo","new_ind_sum","f_diff_saldo_medio_var5_8_ult11","0.819501","0.817182","0.838827","0.828142","0.836818","0.832416","0.840712","0.803964","0.836495","0.849016"
"new_num_var30_0","sald0_quantile_diff_1","n0","f_diff_var_15_var_36_cutpoint_smaller","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_38","num_var45_hace2","f_diff_var_15_larger","nonzerocount.saldo","nonzerocount.num","new_ind_group5_sum","num_meses_var39_vig_ult3","f_diff_saldo_medio_var5_8_ult11","num_var30","abs_f_diff_saldo_medio_var5_ult13","new_num_var5_0","abs_f_ratio_num_var30_saldo_var30","num_var4","sald0_quantile_diff_2","f_num_3_sum_num","abs_f_diff_saldo_var5_30","num_quantile_diff_3","saldo_medio_var5_ult3","abs_f_diff_saldo_var5_42","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","var15_ratio","num_meses_var5_ult3","saldo_var42","ind_var30","new_ftr_ult1_ult3_ratio_imp_op_var39_efect","ind_var5","abs_f_diff_num_var22_ult3_num_med_var45_ult3","saldo_var37","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_var45_ult3","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var15","f_num_quan_70_sum_imp","abs_f_diff_num_var30_4","num_of_used","0.843726","0.841311","0.837048","0.825853","0.824234","0.810128","0.840045","0.825732","0.835338","0.84886"
"num_of_used","f_diff_imp_op_var41_efect_comer_ult1","abs_f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_quantile_diff_1","ind_var30","f_diff_saldo_var5_saldo_medio_var5_hace3","nonzerocount.num","new_num_prcnt","num_var30","saldo_var5","new_ind_var5_0","f_num_non_zero_sum_ind","var15","saldo_medio_var5_ult1","abs_f_ratio_num_var30_saldo_var30","var15_ratio","saldo_var42","nonzerocount.saldo","f_ratio_num_var42_saldo_var42","num_var45_ult1","f_diff_num_var30_4","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_var_15_var_36_cutpoint_smaller","saldo_var30","abs_f_diff_imp_op_var41_efect_comer_ult1","abs_f_diff_saldo_var5_30","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_medio_var5_ult3","ind_var5","f_diff_var_15_larger","f_diff_var_15_var_36_rank","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","imp_op_var39_efect_ult3","f_diff_saldo_var5_saldo_medio_var5_hace2","new_num_group5_prcnt","f_diff_num_var22_ult3_num_med_var45_ult3","abs_f_diff_saldo_medio_var5_ult13","num_var22_hace3","var38_ratio","0.842937","0.841773","0.829463","0.82735","0.83715","0.83143","0.842457","0.827564","0.836057","0.831537"
"f_diff_num_var30_4","num_var45_hace3","max.saldo","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_of_used","f_diff_saldo_var5_saldo_medio_var5_hace3","num_med_var22_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_var30","new_num_sum","num_med_var45_ult3","f_diff_saldo_medio_var5_ult13","var38_ratio","f_diff_var_15_var_38","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","ind_var5","abs_f_diff_num_var30_4","var15","var15_ratio","abs_f_diff_saldo_medio_var5_ult13","new_num_group5_sum","f_diff_var_15_var_36_rank","f_num_3_sum_num","new_ind_var30_0","abs_f_diff_saldo_var5_30","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_num_quan_70_sum_saldo","f_diff_var_15_larger","new_num_group5_prcnt","saldo_medio_var5_hace2","f_diff_imp_op_var41_comer_ult13","saldo_var42","num_var22_ult3","f_diff_var_15_var_36_cutpoint_smaller","num_var45_hace2","f_diff_num_var22_ult3_num_med_var45_ult3","new_ind_0_group5_sum","ind_var30","new_ind_group5_sum","0.844009","0.841203","0.838641","0.827613","0.838313","0.831665","0.817792","0.826406","0.835081","0.841287"
"f_num_quan_70_sum_saldo","f_diff_saldo_medio_var5_ult13","var38","imp_op_var39_efect_ult1","f_diff_var_15_var_36_rank","saldo_var5","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","new_ftr_ult1_ult3_ratio_saldo_medio_var5","num_of_used","saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_quantile_diff_1","imp_op_var41_comer_ult3","new_ind_sum","saldo_medio_var5_ult1","num_var45_hace2","f_diff_var_15_var_36_cutpoint_smaller","num_var42","sald0_quantile_diff_2","var15","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_meses_var39_vig_ult3","abs_f_diff_num_var30_4","sald0_quantile_diff_3","saldo_var8","nonzerocount.num","nonzerocount.saldo","num_var4","f_diff_var_15_var_36_less_60","abs_f_diff_saldo_var5_42","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","ind_var30","imp_op_var41_efect_ult1","new_num_var8_0","num_var35","n0","f_diff_var_15_var_38","saldo_medio_var5_ult3","f_diff_num_var45_ult13","abs_f_diff_saldo_var5_30","0.840639","0.842761","0.815094","0.82444","0.837161","0.831914","0.838946","0.825964","0.833359","0.848075"
"f_diff_var_15_var_38","f_num_non_zero_sum_ind","var15_ratio","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","new_ind_sum","sald0_quantile_diff_1","saldo_var30","new_ind_var5_0","new_num_var5_0","nonzerocount.num","abs_f_diff_num_var30_4","abs_f_ratio_num_var30_saldo_var30","num_var4","nonzerocount.saldo","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_num_group5_sum","saldo_medio_var5_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_saldo_medio_var5_ult13","f_ratio_num_var42_saldo_var42","ind_comb_rank","ind_var30","num_quantile_diff_3","abs_f_diff_imp_op_var41_efect_comer_ult1","var38","num_var22_hace2","num_var45_ult1","imp_op_var41_comer_ult3","new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_diff_num_var30_4","var15","new_ftr_ult1_ult3_ratio_num_var45","f_diff_saldo_medio_var5_8_ult11","abs_f_diff_saldo_var5_30","saldo_medio_var5_hace3","abs_f_diff_saldo_var5_42","new_num_sum","f_diff_var_15_larger","saldo_medio_var5_hace2","f_diff_var_15_var_36_less_60","0.841346","0.841386","0.821651","0.819403","0.837034","0.810416","0.839271","0.825412","0.834329","0.848033"
"f_diff_var_15_larger","num_var22_ult1","abs_f_diff_saldo_medio_var5_ult13","nonzerocount.saldo","f_ratio_num_var42_saldo_var42","abs_f_diff_imp_op_var41_efect_comer_ult1","abs_f_diff_saldo_var5_30","f_diff_saldo_medio_var5_8_ult11","num_of_used","num_med_var45_ult3","abs_f_diff_saldo_medio_var5_8_ult11","max.saldo","abs_f_diff_num_var30_4","f_diff_saldo_var5_saldo_medio_var5_hace2","nonzerocount.num","new_num_var30_0","var15_ratio","var38","new_ind_group5_sum","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_var_15_var_38","num_var45_hace2","ind_comb_rank","new_num_group5_sum","new_num_prcnt","imp_trans_var37_ult1","num_var35","f_diff_num_var30_4","f_diff_var_15_var_36_rank","sald0_quantile_diff_3","imp_op_var41_efect_ult3","saldo_var42","f_num_quan_70_sum_saldo","new_ind_var30_0","var38_ratio","num_var5","saldo_medio_var5_hace3","saldo_var5","new_ind_sum","f_diff_saldo_var5_saldo_medio_var5_hace3","0.834053","0.843059","0.839793","0.8271","0.815406","0.831883","0.839719","0.827551","0.833308","0.848172"
"new_num_sum","f_diff_var_15_var_38","num_var4","new_num_group5_sum","abs_f_diff_imp_op_var41_efect_comer_ult1","saldo_medio_var5_hace2","f_diff_var_15_var_36_rank","var15","f_diff_saldo_var5_saldo_medio_var5_ult1","imp_trans_var37_ult1","var15_ratio","num_quantile_diff_3","saldo_var42","num_meses_var5_ult3","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_ftr_ult1_ult3_ratio_saldo_medio_var5","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","new_ind_var30_0","new_num_var5_0","saldo_var30","new_ind_sum","num_var42","saldo_medio_var8_ult1","ind_comb_rank","f_num_non_zero_sum_ind","num_meses_var39_vig_ult3","new_num_prcnt","num_var22_ult3","num_med_var22_ult3","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_medio_var5_hace3","num_quantile_diff_1","f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_ratio_num_var30_saldo_var30","f_diff_imp_op_var41_efect_comer_ult1","var38","num_var5","new_ind_var5_0","f_ratio_num_var42_saldo_var42","saldo_medio_var5_ult1","0.836248","0.833396","0.830537","0.821978","0.838805","0.813139","0.841562","0.827711","0.835697","0.840057"
"f_diff_var_15_var_38","f_diff_num_var30_4","imp_op_var41_ult1","abs_f_ratio_num_var5_saldo_var5","imp_op_var39_comer_ult1","num_meses_var5_ult3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_var30","new_num_var8_0","saldo_medio_var5_hace2","abs_f_ratio_num_var30_saldo_var30","new_num_group5_sum","new_num_group5_prcnt","new_ind_var30_0","var36","saldo_var8","saldo_medio_var8_ult1","num_var4","num_var5","abs_f_diff_num_var30_4","num_var35","var38","f_diff_var_15_var_36_less_60","saldo_var5","f_diff_var_15_var_36_cutpoint_smaller","nonzerocount.saldo","saldo_medio_var5_ult1","f_num_quan_70_sum_saldo","new_ftr_ult1_ult3_ratio_num_var45","new_num_var30_0","ind_var30","saldo_medio_var8_ult3","abs_f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_num_var22_ult3_num_med_var45_ult3","num_med_var45_ult3","f_diff_saldo_medio_var5_8_ult11","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","nonzerocount.num","max.saldo","saldo_medio_var5_ult3","0.836077","0.805969","0.834655","0.812526","0.834589","0.823437","0.8331","0.804027","0.828766","0.821535"
"abs_f_diff_saldo_var5_saldo_medio_var5_ult1","new_num_var30_0","f_diff_var_15_var_38","f_diff_var_15_var_36_rank","num_var42","f_num_quan_70_sum_saldo","imp_op_var41_ult1","f_diff_var_15_var_36_cutpoint_smaller","new_ind_sum","num_med_var22_ult3","saldo_var5","abs_f_diff_saldo_medio_var5_8_ult11","new_num_0_group5_sum","saldo_var30","sald0_quantile_diff_3","f_diff_var_15_larger","abs_f_diff_num_var30_4","abs_f_diff_saldo_var5_30","saldo_medio_var5_ult1","num_var22_ult1","new_ftr_ult1_ult3_ratio_num_var45","saldo_medio_var5_hace3","f_diff_var_15_var_36_less_60","new_ftr_ult1_ult3_ratio_num_var22","abs_f_ratio_num_var5_saldo_var5","abs_f_diff_num_var22_ult3_num_med_var45_ult3","max.saldo","abs_f_diff_saldo_medio_var5_ult13","var15","abs_f_ratio_num_var30_saldo_var30","imp_op_var39_efect_ult1","f_diff_saldo_var5_saldo_medio_var5_hace2","num_var22_hace3","num_var45_ult3","num_var45_hace3","var15_ratio","f_ratio_num_var42_saldo_var42","var38","f_diff_imp_op_var41_efect_comer_ult1","var36","0.84413","0.845754","0.84125","0.823372","0.821992","0.83324","0.839921","0.811377","0.838419","0.850596"
"f_diff_var_15_var_36_less_60","new_num_sum","f_diff_num_var30_4","abs_f_ratio_num_var30_saldo_var30","num_quantile_diff_3","abs_f_diff_saldo_medio_var5_8_ult11","new_num_var5_0","saldo_var42","imp_ent_var16_ult1","num_quantile_diff_1","abs_f_diff_saldo_var5_30","f_diff_saldo_medio_var5_ult13","new_ind_var30_0","imp_op_var39_ult1","var15_ratio","new_ind_sum","num_var30","num_med_var45_ult3","n0","imp_trans_var37_ult1","num_var35","f_num_quan_70_sum_saldo","f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_saldo_medio_var5_8_ult11","f_diff_var_15_var_38","ind_var30","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_var_15_larger","nonzerocount.num","new_num_var30_0","saldo_medio_var5_hace3","f_diff_var_15_var_36_cutpoint_smaller","max.saldo","f_diff_num_var45_ult13","f_num_non_zero_sum_ind","f_diff_saldo_var5_saldo_medio_var5_hace3","var38","abs_f_diff_num_var30_4","f_ratio_num_var42_saldo_var42","ind_comb_rank","0.841421","0.836278","0.837349","0.811197","0.819095","0.813135","0.838365","0.807686","0.833514","0.846301"
"imp_op_var41_ult1","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_ind_sum","f_num_non_zero_sum_ind","new_ftr_ult1_ult3_ratio_num_var22","abs_f_diff_saldo_medio_var5_8_ult11","num_med_var22_ult3","num_quantile_diff_1","nonzerocount.saldo","num_meses_var39_vig_ult3","abs_f_diff_saldo_var5_42","num_var45_hace3","saldo_medio_var5_hace3","f_diff_num_var30_4","num_var4","saldo_medio_var5_ult3","saldo_medio_var5_ult1","num_quantile_diff_3","f_ratio_num_var42_saldo_var42","f_diff_var_15_var_36_cutpoint_smaller","f_diff_imp_op_var41_comer_ult13","f_diff_saldo_medio_var5_8_ult11","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_of_used","imp_op_var41_efect_ult1","ind_comb_rank","var15_ratio","max.saldo","new_ind_var5_0","new_num_var8_0","f_num_quan_70_sum_saldo","var36","num_var8_0","ind_var5","new_num_group5_prcnt","num_var45_hace2","f_diff_imp_op_var41_efect_comer_ult1","f_diff_var_15_var_36_rank","num_var22_ult3","new_ftr_ult1_ult3_ratio_num_var45","0.839191","0.813052","0.83305","0.817099","0.813211","0.826602","0.834882","0.803249","0.800207","0.820249"
"saldo_medio_var5_hace3","num_var30","saldo_var42","f_diff_num_var30_4","new_num_prcnt","f_diff_imp_op_var39_comer_ult13","f_diff_var_15_var_38","num_of_used","f_diff_saldo_medio_var5_8_ult11","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","saldo_var5","f_diff_var_15_var_36_cutpoint_smaller","var15","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","new_ind_group5_sum","num_var45_hace2","num_var4","saldo_medio_var5_ult1","var36","abs_f_ratio_num_var5_saldo_var5","num_meses_var5_ult3","imp_op_var39_ult1","abs_f_diff_saldo_var5_30","abs_f_ratio_num_var30_saldo_var30","new_ind_var30_0","n0","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_num_var45_ult13","var15_ratio","f_num_non_zero_sum_ind","saldo_var30","num_var45_ult1","ind_comb_rank","f_diff_imp_op_var41_efect_comer_ult1","imp_op_var41_comer_ult1","num_meses_var39_vig_ult3","new_num_group5_prcnt","f_diff_var_15_larger","saldo_medio_var8_ult3","abs_f_diff_num_var30_4","0.841786","0.844608","0.838951","0.821577","0.823031","0.831329","0.83915","0.814505","0.834794","0.848169"
"n0","var15","new_num_var5_0","ind_var5","new_num_group5_sum","num_var45_hace3","f_diff_num_var30_4","num_var5","saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_8_ult11","var15_ratio","new_ind_var5_0","f_diff_num_var45_ult13","f_ratio_num_var42_saldo_var42","saldo_medio_var5_ult1","abs_f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","new_num_group5_prcnt","new_ind_group5_sum","saldo_var30","f_diff_saldo_medio_var5_ult13","sald0_quantile_diff_3","saldo_var5","f_diff_saldo_var5_saldo_medio_var5_hace3","var38_ratio","var38","new_num_var30_0","abs_f_diff_num_var22_ult3_num_med_var45_ult3","abs_f_diff_num_var30_4","new_ind_var30_0","saldo_medio_var5_hace2","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_var_15_var_36_cutpoint_smaller","num_med_var45_ult3","num_var45_ult1","max.saldo","imp_op_var39_comer_ult3","num_meses_var5_ult3","abs_f_diff_imp_op_var41_efect_comer_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","0.843741","0.842243","0.818211","0.824759","0.838309","0.816642","0.839296","0.810849","0.835596","0.848936"
"f_num_non_zero_sum_ind","saldo_medio_var5_hace3","var15","f_ratio_num_var42_saldo_var42","saldo_var8","f_diff_num_var30_4","var36","f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_var_15_var_36_less_60","saldo_var30","var38_ratio","var38","saldo_var5","imp_op_var41_ult1","num_var5","f_diff_var_15_var_36_cutpoint_smaller","new_num_prcnt","abs_f_diff_num_var30_4","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_diff_imp_op_var41_efect_comer_ult1","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var45_ult3","ind_var5","new_ind_sum","f_diff_var_15_var_36_rank","new_num_sum","num_var42","num_meses_var5_ult3","num_var30","new_ind_var30_0","new_ftr_ult1_ult3_ratio_num_var45","num_var22_ult1","sald0_quantile_diff_2","new_ind_var5_0","num_var45_hace2","num_var22_hace2","abs_f_diff_saldo_medio_var5_ult13","num_meses_var39_vig_ult3","abs_f_ratio_num_var5_saldo_var5","0.835812","0.823294","0.815928","0.811952","0.840195","0.83339","0.840592","0.829311","0.830809","0.83199"
"new_num_group5_sum","sald0_quantile_diff_2","num_meses_var39_vig_ult3","new_num_prcnt","saldo_medio_var5_ult1","f_diff_saldo_medio_var5_ult13","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","nonzerocount.saldo","abs_f_diff_num_var22_ult3_num_med_var45_ult3","nonzerocount.num","f_diff_var_15_larger","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_var_15_var_38","f_ratio_num_var42_saldo_var42","f_num_quan_70_sum_saldo","num_quantile_diff_1","ind_comb_rank","abs_f_diff_saldo_medio_var5_ult13","n0","f_diff_var_15_var_36_rank","saldo_medio_var5_hace3","abs_f_ratio_num_var30_saldo_var30","var15_ratio","var38","var15","saldo_var5","new_num_sum","f_num_3_sum_num","new_num_group5_prcnt","new_ftr_ult1_ult3_ratio_num_var45","max.saldo","sald0_quantile_diff_3","saldo_var42","new_ind_0_group5_sum","f_diff_imp_op_var41_efect_comer_ult1","imp_op_var41_ult1","imp_op_var39_ult1","num_var35","0.831873","0.823949","0.837714","0.820861","0.823336","0.831953","0.840185","0.828815","0.835081","0.841033"
"abs_f_diff_saldo_medio_var5_8_ult11","num_var35","saldo_var5","saldo_var42","f_diff_imp_op_var41_efect_comer_ult1","saldo_var8","var38_ratio","f_diff_var_15_larger","ind_comb_rank","nonzerocount.saldo","num_of_used","f_diff_var_15_var_36_rank","f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_var_15_var_38","num_var5","num_var22_hace2","f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_var_15_var_36_cutpoint_smaller","new_ind_var30_0","num_var22_ult1","nonzerocount.num","f_diff_imp_op_var41_comer_ult13","new_num_group5_sum","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","var15","max.saldo","f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_var30","num_meses_var5_ult3","f_diff_saldo_medio_var5_8_ult11","sald0_quantile_diff_3","num_var30_0","new_num_var30_0","abs_f_diff_saldo_medio_var5_ult13","ind_var30","new_ftr_ult1_ult3_ratio_num_var22","f_diff_var_15_var_36_less_60","abs_f_diff_num_var30_4","var15_ratio","f_diff_num_var30_4","0.82213","0.835589","0.829428","0.827456","0.839482","0.814752","0.839965","0.80679","0.834069","0.832513"
"f_ratio_num_var42_saldo_var42","saldo_medio_var5_hace2","num_meses_var39_vig_ult3","abs_f_diff_saldo_medio_var5_ult13","var38","ind_comb_rank","abs_f_diff_saldo_var5_30","new_ind_group5_sum","f_diff_var_15_larger","f_diff_var_15_var_38","new_ind_var5_0","new_num_var30_0","var15","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_var35","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_medio_var5_ult1","num_var5","num_quantile_diff_3","new_ind_sum","f_diff_saldo_var5_saldo_medio_var5_hace2","sald0_quantile_diff_1","var15_ratio","f_diff_var_15_var_36_rank","f_diff_saldo_medio_var5_ult13","new_num_prcnt","saldo_medio_var8_ult1","num_of_used","sald0_quantile_diff_2","abs_f_diff_num_var30_4","num_var45_ult1","nonzerocount.num","abs_f_diff_saldo_medio_var5_8_ult11","saldo_medio_var8_ult3","saldo_var42","abs_f_ratio_num_var30_saldo_var30","saldo_var5","n0","f_diff_num_var22_ult3_num_med_var45_ult3","saldo_var37","0.841627","0.844651","0.815236","0.82695","0.838486","0.831892","0.838697","0.825078","0.834645","0.83182"
