"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","auc1","auc2","auc3","auc4","auc5","auc6"
"num_quantile_diff_1","f_diff_var_15_var_38","abs_f_diff_saldo_var5_30","f_diff_num_var30_4","saldo_var8","saldo_var30","num_var5","var38","abs_f_diff_saldo_medio_var5_ult13","abs_f_diff_num_var30_4","num_var30","num_var45_hace3","f_diff_saldo_var5_saldo_medio_var5_hace3","ind_comb_rank","var38_ratio","f_ratio_num_var42_saldo_var42","num_var45_ult1","new_num_0_group5_sum","n0","var15_ratio","0.83371","0.826792","0.834132","0.818461","0.820958","0.826361"
"abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_num_var45_ult13","f_num_quan_70_sum_saldo","nonzerocount.saldo","num_var4","f_diff_var_15_larger","num_var30","new_ind_group5_sum","ind_var5","saldo_medio_var5_ult1","abs_f_diff_num_var30_4","f_diff_var_15_var_38","f_diff_var_15_var_36_cutpoint_smaller","num_of_used","new_num_prcnt","num_var30_0","f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_var_15_var_36_rank","sald0_quantile_diff_3","f_diff_num_var30_4","0.836155","0.836018","0.832465","0.800176","0.829399","0.824109"
"saldo_medio_var5_ult3","f_diff_num_var30_4","new_ind_group5_sum","f_diff_var_15_var_38","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_num_var30_0","num_med_var45_ult3","abs_f_diff_saldo_medio_var5_8_ult11","var38_ratio","saldo_medio_var5_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","num_meses_var5_ult3","var38","abs_f_diff_saldo_var5_30","var15","ind_var30","num_var45_hace3","sald0_quantile_diff_3","imp_ent_var16_ult1","num_quantile_diff_1","0.840552","0.823104","0.836395","0.824292","0.83549","0.828322"
"imp_op_var41_comer_ult1","saldo_var8","num_med_var45_ult3","new_ftr_ult1_ult3_ratio_saldo_medio_var5","abs_f_diff_num_var22_ult3_num_med_var45_ult3","num_var5","new_ind_var30_0","f_diff_imp_op_var39_comer_ult13","new_ind_group5_sum","imp_ent_var16_ult1","abs_f_ratio_num_var30_saldo_var30","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_var_15_var_36_rank","new_num_group5_prcnt","num_var45_ult3","var15","f_num_3_sum_num","f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_var42","0.828699","0.827927","0.830217","0.80495","0.809385","0.809851"
"abs_f_diff_saldo_var5_saldo_medio_var5_hace2","num_meses_var39_vig_ult3","f_diff_var_15_var_36_rank","nonzerocount.num","sald0_quantile_diff_2","var38","var15","f_diff_var_15_var_38","abs_f_diff_num_var30_4","saldo_var37","sald0_quantile_diff_3","num_var45_ult1","var38_ratio","f_diff_var_15_larger","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_ftr_ult1_ult3_ratio_num_var45","f_diff_saldo_medio_var5_ult13","new_num_var30_0","num_var22_hace3","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","0.832874","0.820618","0.829969","0.820085","0.831255","0.82407"
"f_diff_saldo_var5_saldo_medio_var5_ult1","sald0_quantile_diff_2","num_of_used","num_var45_hace3","num_meses_var39_vig_ult3","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","num_var30","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_saldo_var5_saldo_medio_var5_hace3","f_ratio_num_var42_saldo_var42","saldo_medio_var5_hace2","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","var15_ratio","f_diff_num_var30_4","new_num_var30_0","new_ftr_ult1_ult3_ratio_num_var45","f_diff_var_15_var_36_less_60","new_ind_var30_0","0.826165","0.832689","0.826677","0.816209","0.829722","0.801185"
"f_diff_saldo_var5_saldo_medio_var5_ult1","num_of_used","new_num_group5_prcnt","abs_f_ratio_num_var30_saldo_var30","ind_comb_rank","abs_f_diff_num_var30_4","f_diff_var_15_var_36_rank","saldo_medio_var5_ult1","var15","var36","new_num_var8_0","nonzerocount.saldo","new_num_prcnt","var38_ratio","f_diff_var_15_larger","new_num_sum","f_diff_num_var30_4","ind_var30","num_meses_var5_ult3","abs_f_diff_saldo_medio_var5_ult13","0.827997","0.840885","0.822428","0.816043","0.834348","0.809393"
"new_ind_group5_sum","abs_f_ratio_num_var30_saldo_var30","f_diff_var_15_var_38","f_diff_num_var45_ult13","num_meses_var5_ult3","f_diff_var_15_var_36_cutpoint_smaller","new_num_group5_sum","num_of_used","num_var45_hace3","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_diff_var_15_var_36_rank","var38_ratio","num_meses_var39_vig_ult3","n0","f_diff_var_15_var_36_less_60","new_num_prcnt","f_diff_num_var22_ult3_num_med_var45_ult3","var15_ratio","abs_f_diff_num_var30_4","0.828438","0.834501","0.824945","0.823354","0.833871","0.810945"
"abs_f_diff_saldo_medio_var5_8_ult11","imp_var43_emit_ult1","nonzerocount.saldo","new_num_group5_sum","f_diff_num_var45_ult13","f_diff_imp_op_var41_efect_comer_ult1","f_num_non_zero_sum_ind","f_ratio_num_var42_saldo_var42","saldo_medio_var5_hace3","ind_comb_rank","var15","f_num_quan_70_sum_imp","sald0_quantile_diff_3","n0","f_diff_var_15_var_36_less_60","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_num_var30_4","abs_f_diff_num_var30_4","imp_op_var39_ult1","new_num_group5_prcnt","0.824185","0.811214","0.810356","0.803796","0.809546","0.82121"
"f_num_3_sum_num","new_ind_sum","var38","new_num_sum","f_diff_saldo_medio_var5_8_ult11","ind_comb_rank","new_ind_0_group5_sum","nonzerocount.num","num_meses_var5_ult3","ind_var5","f_diff_saldo_var5_saldo_medio_var5_hace3","num_var5","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var15","num_of_used","new_num_prcnt","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","num_var4","new_ind_var30_0","saldo_medio_var8_ult1","0.823792","0.83857","0.830786","0.813884","0.821666","0.826296"
"abs_f_diff_saldo_medio_var5_ult13","f_num_non_zero_sum_ind","saldo_medio_var5_hace3","new_ind_var30_0","new_ftr_ult1_ult3_ratio_num_var22","num_quantile_diff_1","new_num_var5_0","new_ind_group5_sum","num_var30","var15","abs_f_diff_imp_op_var41_efect_comer_ult1","n0","var38","f_diff_num_var22_ult3_num_med_var45_ult3","new_num_var30_0","f_diff_num_var30_4","saldo_medio_var5_ult3","f_diff_saldo_medio_var5_8_ult11","new_num_group5_prcnt","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","0.841488","0.83846","0.832827","0.822911","0.833986","0.82702"
"num_var22_hace3","saldo_medio_var5_hace3","f_diff_var_15_var_36_cutpoint_smaller","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","ind_comb_rank","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","num_var22_ult1","f_diff_saldo_var5_saldo_medio_var5_hace3","new_num_var8_0","f_ratio_num_var42_saldo_var42","ind_var30","f_diff_num_var30_4","sald0_quantile_diff_2","new_num_group5_prcnt","abs_f_ratio_num_var5_saldo_var5","saldo_var30","var15","num_var35","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_num_var30_0","0.822621","0.828117","0.824596","0.807293","0.820552","0.814574"
"f_diff_saldo_var5_saldo_medio_var5_hace2","num_var30","f_diff_saldo_medio_var5_8_ult11","f_diff_var_15_var_38","f_diff_var_15_larger","saldo_var42","var15_ratio","num_med_var22_ult3","ind_var30","new_num_var30_0","f_diff_num_var30_4","imp_trans_var37_ult1","f_diff_num_var45_ult13","max.saldo","abs_f_diff_saldo_var5_30","num_of_used","new_num_group5_prcnt","num_var45_ult3","saldo_var30","f_num_quan_70_sum_saldo","0.841157","0.829699","0.835944","0.819526","0.836412","0.825536"
"f_diff_var_15_var_36_less_60","saldo_var42","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_var22_ult1","num_var45_ult1","num_var5","var36","abs_f_diff_num_var30_4","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","saldo_medio_var5_ult3","new_num_group5_sum","f_num_quan_70_sum_imp","imp_op_var41_ult1","num_meses_var39_vig_ult3","new_num_sum","sald0_quantile_diff_2","var15_ratio","f_diff_var_15_larger","f_diff_imp_op_var41_efect_comer_ult1","var38","0.819592","0.841178","0.83178","0.814826","0.834909","0.807476"
"saldo_var42","f_diff_saldo_var5_saldo_medio_var5_hace3","var15_ratio","new_num_0_group5_sum","nonzerocount.num","var15","new_ind_sum","f_diff_var_15_var_36_cutpoint_smaller","imp_op_var39_comer_ult3","new_num_var30_0","num_meses_var39_vig_ult3","f_num_3_sum_num","num_of_used","num_var42","num_med_var22_ult3","new_num_sum","sald0_quantile_diff_3","f_diff_saldo_medio_var5_8_ult11","new_ind_0_group5_sum","ind_var30","0.83431","0.833684","0.829104","0.816262","0.81059","0.821024"
"sald0_quantile_diff_3","new_ind_var5_0","abs_f_diff_saldo_var5_30","var38_ratio","saldo_var5","f_diff_var_15_larger","max.saldo","f_diff_var_15_var_36_rank","var15","num_var4","var38","f_diff_var_15_var_36_cutpoint_smaller","abs_f_ratio_num_var5_saldo_var5","abs_f_diff_imp_op_var41_efect_comer_ult1","new_num_var30_0","new_ind_sum","saldo_medio_var5_hace2","num_of_used","new_ftr_ult1_ult3_ratio_saldo_medio_var5","new_num_var5_0","0.817225","0.813432","0.827067","0.821375","0.837199","0.827506"
"max.saldo","abs_f_ratio_num_var30_saldo_var30","num_var30_0","f_diff_saldo_var5_saldo_medio_var5_hace2","new_num_sum","f_diff_saldo_var5_saldo_medio_var5_hace3","imp_op_var39_ult1","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_var_15_var_36_less_60","imp_op_var39_efect_ult3","num_var45_hace2","num_var35","new_ftr_ult1_ult3_ratio_imp_op_var39_efect","sald0_quantile_diff_2","var15","imp_trans_var37_ult1","num_var4","f_diff_saldo_medio_var5_8_ult11","abs_f_ratio_num_var5_saldo_var5","new_num_var5_0","0.827016","0.823465","0.826102","0.811267","0.814702","0.809622"
"ind_var30","f_diff_num_var22_ult3_num_med_var45_ult3","nonzerocount.saldo","num_var35","sald0_quantile_diff_2","new_ftr_ult1_ult3_ratio_saldo_medio_var5","abs_f_diff_num_var30_4","f_diff_var_15_var_38","abs_f_diff_saldo_medio_var5_8_ult11","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var15_ratio","new_ind_0_group5_sum","f_diff_var_15_var_36_rank","num_quantile_diff_3","num_var45_ult1","num_var5","new_ind_var5_0","f_diff_saldo_var5_saldo_medio_var5_ult1","abs_f_ratio_num_var30_saldo_var30","imp_op_var39_ult1","0.831766","0.834726","0.837836","0.818308","0.829574","0.81009"
"f_num_non_zero_sum_ind","f_num_quan_70_sum_saldo","num_var22_hace2","new_num_var30_0","new_ftr_ult1_ult3_ratio_num_var45","f_diff_var_15_var_36_cutpoint_smaller","saldo_var42","f_ratio_num_var42_saldo_var42","saldo_medio_var5_hace2","abs_f_diff_saldo_var5_30","new_ind_var30_0","var15_ratio","abs_f_ratio_num_var30_saldo_var30","f_diff_saldo_var5_saldo_medio_var5_ult1","saldo_var5","new_ind_sum","imp_op_var39_efect_ult1","abs_f_diff_saldo_medio_var5_ult13","ind_var30","num_of_used","0.827819","0.815876","0.828779","0.810644","0.81117","0.817183"
"var15","num_meses_var5_ult3","sald0_quantile_diff_3","num_var22_hace3","abs_f_ratio_num_var5_saldo_var5","num_med_var45_ult3","ind_comb_rank","saldo_medio_var8_ult3","saldo_medio_var5_hace3","f_diff_var_15_var_36_less_60","new_num_group5_sum","abs_f_diff_saldo_medio_var5_ult13","f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_var5","f_diff_var_15_var_38","var38","f_diff_imp_op_var41_efect_comer_ult1","new_num_prcnt","num_of_used","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","0.837849","0.838614","0.832834","0.804496","0.832249","0.807873"
"f_diff_saldo_medio_var5_ult13","var38_ratio","new_num_var30_0","new_num_sum","new_num_prcnt","f_diff_var_15_var_36_rank","num_var42","num_quantile_diff_3","new_ftr_ult1_ult3_ratio_num_var22","f_diff_saldo_var5_saldo_medio_var5_hace2","num_var45_ult3","abs_f_diff_saldo_var5_30","saldo_medio_var5_hace2","f_num_quan_70_sum_saldo","num_var35","num_of_used","f_diff_num_var30_4","saldo_var42","nonzerocount.saldo","f_diff_saldo_medio_var5_8_ult11","0.842796","0.809706","0.839377","0.826393","0.835147","0.827272"
"num_var22_hace3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_imp_op_var41_comer_ult13","abs_f_ratio_num_var5_saldo_var5","num_var30","saldo_medio_var5_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","num_of_used","f_diff_num_var30_4","new_num_group5_sum","imp_op_var41_comer_ult3","new_ftr_ult1_ult3_ratio_num_var45","f_diff_var_15_larger","var15","sald0_quantile_diff_2","new_ind_0_group5_sum","var38_ratio","f_ratio_num_var42_saldo_var42","new_num_prcnt","abs_f_ratio_num_var30_saldo_var30","0.834644","0.840612","0.829191","0.816786","0.835908","0.812467"
"new_num_var30_0","num_var42","f_diff_num_var30_4","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_var42","imp_ent_var16_ult1","imp_op_var39_comer_ult1","var15_ratio","new_ftr_ult1_ult3_ratio_num_var45","f_num_quan_70_sum_saldo","num_of_used","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","num_quantile_diff_3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_var_15_var_36_rank","num_var22_hace2","abs_f_diff_saldo_var5_30","f_diff_imp_op_var39_comer_ult13","new_ind_var5_0","new_ind_sum","0.834635","0.831832","0.821698","0.807176","0.82021","0.820738"
"abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","sald0_quantile_diff_2","new_num_prcnt","f_diff_var_15_var_36_rank","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_var5","var15","f_diff_num_var22_ult3_num_med_var45_ult3","abs_f_ratio_num_var5_saldo_var5","num_var5","f_ratio_num_var42_saldo_var42","num_var45_hace2","num_med_var22_ult3","f_diff_var_15_var_36_cutpoint_smaller","var38","f_diff_num_var30_4","f_diff_saldo_medio_var5_ult13","num_var30","new_ind_var30_0","abs_f_diff_saldo_medio_var5_ult13","0.838373","0.841946","0.834086","0.801922","0.834921","0.828758"
"f_diff_var_15_var_36_cutpoint_smaller","var38","f_ratio_num_var42_saldo_var42","imp_trans_var37_ult1","f_diff_saldo_medio_var5_ult13","var15","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_var8","f_diff_var_15_var_36_rank","max.saldo","num_meses_var39_vig_ult3","f_diff_var_15_larger","new_ind_var30_0","new_ind_group5_sum","num_of_used","new_num_prcnt","f_diff_var_15_var_36_less_60","new_ind_sum","num_var42","saldo_var42","0.835288","0.838215","0.814402","0.815378","0.830392","0.822428"
"new_ind_group5_sum","var15_ratio","num_var30","var38_ratio","num_var22_ult3","f_num_non_zero_sum_ind","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_meses_var5_ult3","num_var45_ult1","f_diff_var_15_larger","num_var45_hace2","abs_f_ratio_num_var5_saldo_var5","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var42","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","imp_trans_var37_ult1","abs_f_diff_num_var22_ult3_num_med_var45_ult3","new_ind_var5_0","saldo_var30","f_diff_num_var45_ult13","0.829533","0.823229","0.835334","0.820279","0.833979","0.829564"
"f_diff_num_var30_4","n0","new_num_sum","saldo_medio_var5_hace3","num_meses_var39_vig_ult3","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_var5","ind_comb_rank","saldo_medio_var5_ult3","new_num_var8_0","var15_ratio","num_var5","sald0_quantile_diff_2","abs_f_ratio_num_var30_saldo_var30","num_var45_ult1","new_ind_var30_0","abs_f_diff_saldo_medio_var5_8_ult11","f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_medio_var5_ult1","saldo_var8","0.835684","0.815921","0.825157","0.807651","0.8129","0.822727"
"new_ind_var5_0","num_var45_ult1","new_num_group5_prcnt","imp_op_var41_efect_ult1","max.saldo","saldo_medio_var5_ult1","imp_op_var41_comer_ult1","new_ftr_ult1_ult3_ratio_num_var45","f_diff_var_15_var_36_cutpoint_smaller","var38","saldo_medio_var8_ult1","var15","saldo_var42","num_var45_hace2","abs_f_ratio_num_var30_saldo_var30","num_of_used","num_var4","new_ind_var30_0","new_num_group5_sum","new_ind_0_group5_sum","0.832437","0.843406","0.836888","0.816907","0.831642","0.813822"
"var15_ratio","num_var30","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","var38_ratio","saldo_medio_var5_hace2","saldo_medio_var5_hace3","num_var35","new_ind_sum","f_diff_saldo_medio_var5_8_ult11","saldo_var42","n0","ind_comb_rank","new_num_sum","new_ind_var30_0","f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_saldo_var5_saldo_medio_var5_hace2","new_num_group5_prcnt","num_var45_hace2","f_ratio_num_var42_saldo_var42","saldo_var30","0.845048","0.830203","0.818658","0.820346","0.837547","0.811839"
"f_diff_var_15_var_36_less_60","f_diff_saldo_var5_saldo_medio_var5_hace2","num_var45_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_var42","var15","new_num_var30_0","num_var45_hace2","imp_op_var41_ult1","num_var22_hace3","abs_f_diff_num_var30_4","saldo_var5","new_num_sum","abs_f_diff_saldo_var5_42","ind_var30","new_num_group5_sum","f_num_non_zero_sum_ind","f_diff_var_15_larger","f_diff_num_var22_ult3_num_med_var45_ult3","num_of_used","0.819349","0.836839","0.809852","0.804247","0.811751","0.802229"
"new_ftr_ult1_ult3_ratio_saldo_medio_var5","num_var22_ult3","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_ind_group5_sum","f_diff_num_var30_4","var15","f_diff_imp_op_var41_efect_comer_ult1","new_num_var30_0","new_ind_sum","num_var5","abs_f_ratio_num_var30_saldo_var30","new_num_prcnt","abs_f_diff_imp_op_var41_efect_comer_ult1","num_var22_hace3","max.saldo","new_num_group5_prcnt","abs_f_diff_saldo_var5_30","f_ratio_num_var42_saldo_var42","saldo_var42","new_num_sum","0.830633","0.829065","0.825395","0.808653","0.81503","0.807204"
"num_var30","var38_ratio","saldo_medio_var5_ult3","f_diff_saldo_medio_var5_8_ult11","f_diff_num_var30_4","num_var35","saldo_var42","new_ind_var5_0","f_num_non_zero_sum_ind","imp_op_var39_efect_ult3","saldo_medio_var5_hace3","num_of_used","var15_ratio","abs_f_diff_saldo_var5_30","abs_f_ratio_num_var5_saldo_var5","num_var4","num_meses_var5_ult3","f_diff_var_15_larger","imp_trans_var37_ult1","new_ftr_ult1_ult3_ratio_num_var45","0.826021","0.8387","0.834949","0.823986","0.835312","0.827828"
"abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_var42","max.saldo","abs_f_ratio_num_var30_saldo_var30","num_med_var22_ult3","num_var45_ult1","new_ind_sum","f_diff_var_15_var_36_cutpoint_smaller","saldo_var30","nonzerocount.saldo","new_num_prcnt","f_diff_num_var30_4","num_meses_var39_vig_ult3","var15_ratio","f_diff_num_var22_ult3_num_med_var45_ult3","new_num_var30_0","var38","f_diff_saldo_var5_saldo_medio_var5_hace3","ind_comb_rank","var38_ratio","0.842754","0.834624","0.828426","0.82522","0.825542","0.828736"
"ind_var30","new_ind_var30_0","f_diff_var_15_var_36_rank","new_ind_var5_0","sald0_quantile_diff_3","f_ratio_num_var42_saldo_var42","abs_f_diff_saldo_var5_30","saldo_medio_var5_hace3","abs_f_ratio_num_var30_saldo_var30","num_var45_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","num_var30","f_diff_var_15_var_36_cutpoint_smaller","f_diff_var_15_var_36_less_60","f_diff_var_15_var_38","num_var45_ult1","f_diff_saldo_medio_var5_8_ult11","num_var22_ult3","var36","num_var42","0.840305","0.837557","0.838323","0.82262","0.816171","0.827596"
"var15","saldo_medio_var8_ult1","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_num_var45_ult13","f_ratio_num_var42_saldo_var42","var15_ratio","num_var45_ult3","new_num_group5_prcnt","ind_var30","saldo_var30","new_ind_sum","abs_f_diff_saldo_var5_30","abs_f_diff_saldo_medio_var5_8_ult11","var38","saldo_medio_var5_hace3","num_var42","num_of_used","f_num_non_zero_sum_ind","imp_op_var39_ult1","new_ind_var5_0","0.835367","0.828905","0.840615","0.820822","0.823645","0.830454"
"var38_ratio","f_diff_var_15_var_38","num_var4","new_num_group5_sum","var15","f_diff_var_15_var_36_less_60","imp_op_var41_ult1","saldo_medio_var8_ult1","new_num_var5_0","abs_f_ratio_num_var5_saldo_var5","new_ind_var5_0","f_diff_saldo_var5_saldo_medio_var5_ult1","var15_ratio","var36","f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","new_ftr_ult1_ult3_ratio_saldo_medio_var5","sald0_quantile_diff_2","new_ftr_ult1_ult3_ratio_num_var22","saldo_var30","0.832661","0.834538","0.822898","0.818935","0.826243","0.827803"
"new_ind_var5_0","var15_ratio","new_num_group5_prcnt","saldo_var42","var38_ratio","f_diff_var_15_var_36_less_60","new_ind_0_group5_sum","ind_comb_rank","new_num_sum","saldo_var30","num_var45_ult1","sald0_quantile_diff_1","n0","new_num_group5_sum","saldo_var8","abs_f_ratio_num_var5_saldo_var5","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","abs_f_diff_saldo_var5_30","num_of_used","f_diff_saldo_var5_saldo_medio_var5_hace2","0.831499","0.832586","0.818361","0.809994","0.836068","0.828249"
"num_meses_var39_vig_ult3","abs_f_diff_num_var30_4","var15_ratio","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_ratio_num_var5_saldo_var5","sald0_quantile_diff_2","new_ind_group5_sum","f_diff_var_15_var_36_cutpoint_smaller","f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_var5_42","num_var42","f_diff_var_15_var_36_rank","num_var45_hace2","imp_op_var41_comer_ult1","max.saldo","new_num_var30_0","var36","var38","f_diff_saldo_medio_var5_8_ult11","num_var22_hace2","0.819534","0.83968","0.832637","0.802084","0.816436","0.826456"
